code,capital_labor_ratio_change,capital_productivity_change,fixed_assets_renewal_comparable_prices,labor_productivity,nominal_wage,high_productivity_jobs,machinery_share_in_total_assets,investment_share_for_modernization,production_index_yoy,production_index_mom,date
62,100.7,100.5,6.0,101.2,72429.70344139115,594.586,62.5,1.8,97.4,120.7,2017-12-01
62,101.7,102.0,5.9,103.7,59374.5607916929,740.486,61.8,4.3,96.6,72.0,2018-01-01
62,101.7,102.0,5.9,103.7,62339.4984669162,740.486,61.8,4.3,100.2,106.3,2018-02-01
62,101.7,102.0,5.9,103.7,67912.72075013326,740.486,61.8,4.3,103.3,118.1,2018-03-01
62,101.7,102.0,5.9,103.7,70514.91458820135,740.486,61.8,4.3,97.9,95.2,2018-04-01
62,101.7,102.0,5.9,103.7,65259.0,740.486,61.8,4.3,98.6,105.1,2018-05-01
62,101.7,102.0,5.9,103.7,99635.69646555126,740.486,61.8,4.3,105.9,111.7,2018-06-01
62,101.7,102.0,5.9,103.7,62253.91313096737,740.486,61.8,4.3,105.4,96.1,2018-07-01
62,101.7,102.0,5.9,103.7,62333.92929330095,740.486,61.8,4.3,109.0,106.7,2018-08-01
62,101.7,102.0,5.9,103.7,60253.81093806333,740.486,61.8,4.3,117.5,110.9,2018-09-01
62,101.7,102.0,5.9,103.7,60969.10267365464,740.486,61.8,4.3,141.3,107.3,2018-10-01
62,101.7,102.0,5.9,103.7,62635.15849370211,740.486,61.8,4.3,143.5,96.6,2018-11-01
62,101.7,102.0,5.9,103.7,80077.68733346988,740.486,61.8,4.3,130.6,109.8,2018-12-01
62,103.8,102.2,6.5,106.1,66225.8,816.218,59.5,3.4,142.2,78.4,2019-01-01
62,103.8,102.2,6.5,106.1,69587.1,816.218,59.5,3.4,135.1,101.0,2019-02-01
62,103.8,102.2,6.5,106.1,75310.9,816.218,59.5,3.4,124.9,109.1,2019-03-01
62,103.8,102.2,6.5,106.1,80072.2,816.218,59.5,3.4,126.6,96.5,2019-04-01
62,103.8,102.2,6.5,106.1,73340.6,816.218,59.5,3.4,123.6,102.6,2019-05-01
62,103.8,102.2,6.5,106.1,75750.1,816.218,59.5,3.4,117.2,105.9,2019-06-01
62,103.8,102.2,6.5,106.1,72018.1,816.218,59.5,3.4,124.5,102.1,2019-07-01
62,103.8,102.2,6.5,106.1,71350.0,816.218,59.5,3.4,118.7,101.8,2019-08-01
62,103.8,102.2,6.5,106.1,69426.8,816.218,59.5,3.4,117.0,109.3,2019-09-01
62,103.8,102.2,6.5,106.1,71291.1,816.218,59.5,3.4,109.2,100.2,2019-10-01
62,103.8,102.2,6.5,106.1,73138.1,816.218,59.5,3.4,107.2,94.8,2019-11-01
62,103.8,102.2,6.5,106.1,93583.0,816.218,59.5,3.4,114.9,117.7,2019-12-01
62,104.5,97.4,7.0,101.8,76215.0,990.178,59.6,3.8,112.4,76.7,2020-01-01
62,104.5,97.4,7.0,101.8,78949.0,990.178,59.6,3.8,114.2,102.6,2020-02-01
62,104.5,97.4,7.0,101.8,87941.5,990.178,59.6,3.8,116.0,110.8,2020-03-01
62,104.5,97.4,7.0,101.8,92422.4,990.178,59.6,3.8,116.3,96.8,2020-04-01
62,104.5,97.4,7.0,101.8,81753.9,990.178,59.6,3.8,104.2,92.0,2020-05-01
62,104.5,97.4,7.0,101.8,82353.5,990.178,59.6,3.8,102.9,104.5,2020-06-01
62,104.5,97.4,7.0,101.8,83716.1,990.178,59.6,3.8,95.5,94.7,2020-07-01
62,104.5,97.4,7.0,101.8,80208.5,990.178,59.6,3.8,97.6,104.0,2020-08-01
62,104.5,97.4,7.0,101.8,79899.5,990.178,59.6,3.8,94.0,105.3,2020-09-01
62,104.5,97.4,7.0,101.8,80446.5,990.178,59.6,3.8,94.1,100.3,2020-10-01
62,104.5,97.4,7.0,101.8,82300.9,990.178,59.6,3.8,105.1,105.9,2020-11-01
62,104.5,97.4,7.0,101.8,111368.1,990.178,59.6,3.8,107.1,119.9,2020-12-01
62,98.8,109.1,6.9,107.8,84348.7,1067.707,58.4,1.8,86.1,61.6,2021-01-01
62,98.8,109.1,6.9,107.8,89284.9,1067.707,58.4,1.8,91.9,109.6,2021-02-01
62,98.8,109.1,6.9,107.8,99314.6,1067.707,58.4,1.8,104.9,126.4,2021-03-01
62,98.8,109.1,6.9,107.8,100385.0,1067.707,58.4,1.8,104.8,96.8,2021-04-01
62,98.8,109.1,6.9,107.8,94044.6,1067.707,58.4,1.8,112.7,98.8,2021-05-01
62,98.8,109.1,6.9,107.8,89268.1,1067.707,58.4,1.8,112.8,104.7,2021-06-01
62,98.8,109.1,6.9,107.8,96104.7,1067.707,58.4,1.8,114.4,96.0,2021-07-01
62,98.8,109.1,6.9,107.8,91722.3,1067.707,58.4,1.8,112.4,102.2,2021-08-01
62,98.8,109.1,6.9,107.8,89781.8,1067.707,58.4,1.8,113.1,105.9,2021-09-01
62,98.8,109.1,6.9,107.8,89966.6,1067.707,58.4,1.8,113.4,100.6,2021-10-01
62,98.8,109.1,6.9,107.8,94760.2,1067.707,58.4,1.8,112.2,104.8,2021-11-01
62,98.8,109.1,6.9,107.8,131517.9,1067.707,58.4,1.8,123.4,131.9,2021-12-01
63,100.7,100.5,6.0,101.2,50296.53351975794,594.586,62.5,10.1,128.3,72.6,2017-01-01
63,100.7,100.5,6.0,101.2,51240.54725268935,594.586,62.5,10.1,113.9,102.4,2017-02-01
63,100.7,100.5,6.0,101.2,58997.69157083693,594.586,62.5,10.1,115.4,114.6,2017-03-01
63,100.7,100.5,6.0,101.2,62603.76758437144,594.586,62.5,10.1,115.7,100.4,2017-04-01
63,100.7,100.5,6.0,101.2,58729.99109686314,594.586,62.5,10.1,124.1,104.3,2017-05-01
63,100.7,100.5,6.0,101.2,56823.43046428358,594.586,62.5,10.1,120.7,104.0,2017-06-01
63,100.7,100.5,6.0,101.2,55374.406310582905,594.586,62.5,10.1,118.3,96.6,2017-07-01
63,100.7,100.5,6.0,101.2,55571.3584338309,594.586,62.5,10.1,109.7,103.2,2017-08-01
63,100.7,100.5,6.0,101.2,55643.62408139717,594.586,62.5,10.1,119.4,102.8,2017-09-01
63,100.7,100.5,6.0,101.2,55648.99326375007,594.586,62.5,10.1,108.4,89.2,2017-10-01
63,100.7,100.5,6.0,101.2,57787.24988420792,594.586,62.5,10.1,102.9,95.1,2017-11-01
63,100.7,100.5,6.0,101.2,72429.70344139115,594.586,62.5,10.1,97.4,120.7,2017-12-01
63,101.7,102.0,5.9,103.7,59374.5607916929,740.486,61.8,12.3,96.6,72.0,2018-01-01
63,101.7,102.0,5.9,103.7,62339.4984669162,740.486,61.8,12.3,100.2,106.3,2018-02-01
63,101.7,102.0,5.9,103.7,67912.72075013326,740.486,61.8,12.3,103.3,118.1,2018-03-01
63,101.7,102.0,5.9,103.7,70514.91458820135,740.486,61.8,12.3,97.9,95.2,2018-04-01
63,101.7,102.0,5.9,103.7,65259.0,740.486,61.8,12.3,98.6,105.1,2018-05-01
63,101.7,102.0,5.9,103.7,99635.69646555126,740.486,61.8,12.3,105.9,111.7,2018-06-01
63,101.7,102.0,5.9,103.7,62253.91313096737,740.486,61.8,12.3,105.4,96.1,2018-07-01
63,101.7,102.0,5.9,103.7,62333.92929330095,740.486,61.8,12.3,109.0,106.7,2018-08-01
63,101.7,102.0,5.9,103.7,60253.81093806333,740.486,61.8,12.3,117.5,110.9,2018-09-01
63,101.7,102.0,5.9,103.7,60969.10267365464,740.486,61.8,12.3,141.3,107.3,2018-10-01
63,101.7,102.0,5.9,103.7,62635.15849370211,740.486,61.8,12.3,143.5,96.6,2018-11-01
63,101.7,102.0,5.9,103.7,80077.68733346988,740.486,61.8,12.3,130.6,109.8,2018-12-01
63,103.8,102.2,6.5,106.1,66225.8,816.218,59.5,11.7,142.2,78.4,2019-01-01
63,103.8,102.2,6.5,106.1,69587.1,816.218,59.5,11.7,135.1,101.0,2019-02-01
63,103.8,102.2,6.5,106.1,75310.9,816.218,59.5,11.7,124.9,109.1,2019-03-01
63,103.8,102.2,6.5,106.1,80072.2,816.218,59.5,11.7,126.6,96.5,2019-04-01
63,103.8,102.2,6.5,106.1,73340.6,816.218,59.5,11.7,123.6,102.6,2019-05-01
63,103.8,102.2,6.5,106.1,75750.1,816.218,59.5,11.7,117.2,105.9,2019-06-01
63,103.8,102.2,6.5,106.1,72018.1,816.218,59.5,11.7,124.5,102.1,2019-07-01
63,103.8,102.2,6.5,106.1,71350.0,816.218,59.5,11.7,118.7,101.8,2019-08-01
63,103.8,102.2,6.5,106.1,69426.8,816.218,59.5,11.7,117.0,109.3,2019-09-01
63,103.8,102.2,6.5,106.1,71291.1,816.218,59.5,11.7,109.2,100.2,2019-10-01
63,103.8,102.2,6.5,106.1,73138.1,816.218,59.5,11.7,107.2,94.8,2019-11-01
63,103.8,102.2,6.5,106.1,93583.0,816.218,59.5,11.7,114.9,117.7,2019-12-01
63,104.5,97.4,7.0,101.8,76215.0,990.178,59.6,45.3,112.4,76.7,2020-01-01
63,104.5,97.4,7.0,101.8,78949.0,990.178,59.6,45.3,114.2,102.6,2020-02-01
63,104.5,97.4,7.0,101.8,87941.5,990.178,59.6,45.3,116.0,110.8,2020-03-01
63,104.5,97.4,7.0,101.8,92422.4,990.178,59.6,45.3,116.3,96.8,2020-04-01
63,104.5,97.4,7.0,101.8,81753.9,990.178,59.6,45.3,104.2,92.0,2020-05-01
63,104.5,97.4,7.0,101.8,82353.5,990.178,59.6,45.3,102.9,104.5,2020-06-01
63,104.5,97.4,7.0,101.8,83716.1,990.178,59.6,45.3,95.5,94.7,2020-07-01
63,104.5,97.4,7.0,101.8,80208.5,990.178,59.6,45.3,97.6,104.0,2020-08-01
63,104.5,97.4,7.0,101.8,79899.5,990.178,59.6,45.3,94.0,105.3,2020-09-01
63,104.5,97.4,7.0,101.8,80446.5,990.178,59.6,45.3,94.1,100.3,2020-10-01
63,104.5,97.4,7.0,101.8,82300.9,990.178,59.6,45.3,105.1,105.9,2020-11-01
63,104.5,97.4,7.0,101.8,111368.1,990.178,59.6,45.3,107.1,119.9,2020-12-01
63,98.8,109.1,6.9,107.8,84348.7,1067.707,58.4,17.6,86.1,61.6,2021-01-01
63,98.8,109.1,6.9,107.8,89284.9,1067.707,58.4,17.6,91.9,109.6,2021-02-01
63,98.8,109.1,6.9,107.8,99314.6,1067.707,58.4,17.6,104.9,126.4,2021-03-01
63,98.8,109.1,6.9,107.8,100385.0,1067.707,58.4,17.6,104.8,96.8,2021-04-01
63,98.8,109.1,6.9,107.8,94044.6,1067.707,58.4,17.6,112.7,98.8,2021-05-01
63,98.8,109.1,6.9,107.8,89268.1,1067.707,58.4,17.6,112.8,104.7,2021-06-01
63,98.8,109.1,6.9,107.8,96104.7,1067.707,58.4,17.6,114.4,96.0,2021-07-01
63,98.8,109.1,6.9,107.8,91722.3,1067.707,58.4,17.6,112.4,102.2,2021-08-01
63,98.8,109.1,6.9,107.8,89781.8,1067.707,58.4,17.6,113.1,105.9,2021-09-01
63,98.8,109.1,6.9,107.8,89966.6,1067.707,58.4,17.6,113.4,100.6,2021-10-01
63,98.8,109.1,6.9,107.8,94760.2,1067.707,58.4,17.6,112.2,104.8,2021-11-01
63,98.8,109.1,6.9,107.8,131517.9,1067.707,58.4,17.6,123.4,131.9,2021-12-01
68,100.7,103.0,1.9,103.7,28761.01012323669,378.761,9.7,12.5,128.3,72.6,2017-01-01
68,100.7,103.0,1.9,103.7,28573.63629107701,378.761,9.7,12.5,113.9,102.4,2017-02-01
68,100.7,103.0,1.9,103.7,31246.76599901082,378.761,9.7,12.5,115.4,114.6,2017-03-01
68,100.7,103.0,1.9,103.7,31263.61514874868,378.761,9.7,12.5,115.7,100.4,2017-04-01
68,100.7,103.0,1.9,103.7,33812.68847609181,378.761,9.7,12.5,124.1,104.3,2017-05-01
68,100.7,103.0,1.9,103.7,32114.36888864295,378.761,9.7,12.5,120.7,104.0,2017-06-01
68,100.7,103.0,1.9,103.7,30849.62199255912,378.761,9.7,12.5,118.3,96.6,2017-07-01
68,100.7,103.0,1.9,103.7,29651.087384309725,378.761,9.7,12.5,109.7,103.2,2017-08-01
68,100.7,103.0,1.9,103.7,29914.887364732407,378.761,9.7,12.5,119.4,102.8,2017-09-01
68,100.7,103.0,1.9,103.7,30318.27435715255,378.761,9.7,12.5,108.4,89.2,2017-10-01
68,100.7,103.0,1.9,103.7,29807.70686437256,378.761,9.7,12.5,102.9,95.1,2017-11-01
68,100.7,103.0,1.9,103.7,41973.27164317166,378.761,9.7,12.5,97.4,120.7,2017-12-01
68,100.7,105.0,1.6,105.7,29089.805328908024,457.67,11.5,12.4,96.6,72.0,2018-01-01
68,100.7,105.0,1.6,105.7,30800.22968884912,457.67,11.5,12.4,100.2,106.3,2018-02-01
68,100.7,105.0,1.6,105.7,33181.54211672516,457.67,11.5,12.4,103.3,118.1,2018-03-01
68,100.7,105.0,1.6,105.7,32110.51436408793,457.67,11.5,12.4,97.9,95.2,2018-04-01
68,100.7,105.0,1.6,105.7,32082.0,457.67,11.5,12.4,98.6,105.1,2018-05-01
68,100.7,105.0,1.6,105.7,32870.38675587723,457.67,11.5,12.4,105.9,111.7,2018-06-01
68,100.7,105.0,1.6,105.7,30952.904360535555,457.67,11.5,12.4,105.4,96.1,2018-07-01
68,100.7,105.0,1.6,105.7,32380.772168647844,457.67,11.5,12.4,109.0,106.7,2018-08-01
68,100.7,105.0,1.6,105.7,32117.8242320378,457.67,11.5,12.4,117.5,110.9,2018-09-01
68,100.7,105.0,1.6,105.7,32034.03015239071,457.67,11.5,12.4,141.3,107.3,2018-10-01
68,100.7,105.0,1.6,105.7,32203.789390507223,457.67,11.5,12.4,143.5,96.6,2018-11-01
68,100.7,105.0,1.6,105.7,42878.42032384716,457.67,11.5,12.4,130.6,109.8,2018-12-01
68,101.1,101.5,1.7,102.6,33526.8,513.029,11.7,11.6,142.2,78.4,2019-01-01
68,101.1,101.5,1.7,102.6,33555.2,513.029,11.7,11.6,135.1,101.0,2019-02-01
68,101.1,101.5,1.7,102.6,36353.3,513.029,11.7,11.6,124.9,109.1,2019-03-01
68,101.1,101.5,1.7,102.6,35422.5,513.029,11.7,11.6,126.6,96.5,2019-04-01
68,101.1,101.5,1.7,102.6,35038.4,513.029,11.7,11.6,123.6,102.6,2019-05-01
68,101.1,101.5,1.7,102.6,36250.5,513.029,11.7,11.6,117.2,105.9,2019-06-01
68,101.1,101.5,1.7,102.6,36149.5,513.029,11.7,11.6,124.5,102.1,2019-07-01
68,101.1,101.5,1.7,102.6,35163.5,513.029,11.7,11.6,118.7,101.8,2019-08-01
68,101.1,101.5,1.7,102.6,35084.7,513.029,11.7,11.6,117.0,109.3,2019-09-01
68,101.1,101.5,1.7,102.6,35367.8,513.029,11.7,11.6,109.2,100.2,2019-10-01
68,101.1,101.5,1.7,102.6,35011.9,513.029,11.7,11.6,107.2,94.8,2019-11-01
68,101.1,101.5,1.7,102.6,49614.1,513.029,11.7,11.6,114.9,117.7,2019-12-01
68,106.8,89.6,2.5,95.7,37122.0,542.224,13.9,16.6,112.4,76.7,2020-01-01
68,106.8,89.6,2.5,95.7,37165.4,542.224,13.9,16.6,114.2,102.6,2020-02-01
68,106.8,89.6,2.5,95.7,42730.7,542.224,13.9,16.6,116.0,110.8,2020-03-01
68,106.8,89.6,2.5,95.7,35606.5,542.224,13.9,16.6,116.3,96.8,2020-04-01
68,106.8,89.6,2.5,95.7,35994.1,542.224,13.9,16.6,104.2,92.0,2020-05-01
68,106.8,89.6,2.5,95.7,37690.1,542.224,13.9,16.6,102.9,104.5,2020-06-01
68,106.8,89.6,2.5,95.7,37156.6,542.224,13.9,16.6,95.5,94.7,2020-07-01
68,106.8,89.6,2.5,95.7,35336.8,542.224,13.9,16.6,97.6,104.0,2020-08-01
68,106.8,89.6,2.5,95.7,35553.2,542.224,13.9,16.6,94.0,105.3,2020-09-01
68,106.8,89.6,2.5,95.7,35736.2,542.224,13.9,16.6,94.1,100.3,2020-10-01
68,106.8,89.6,2.5,95.7,35849.6,542.224,13.9,16.6,105.1,105.9,2020-11-01
68,106.8,89.6,2.5,95.7,51076.6,542.224,13.9,16.6,107.1,119.9,2020-12-01
68,102.0,100.8,3.3,102.8,38139.5,576.199,14.2,14.3,86.1,61.6,2021-01-01
68,102.0,100.8,3.3,102.8,39466.8,576.199,14.2,14.3,91.9,109.6,2021-02-01
68,102.0,100.8,3.3,102.8,41650.6,576.199,14.2,14.3,104.9,126.4,2021-03-01
68,102.0,100.8,3.3,102.8,41169.1,576.199,14.2,14.3,104.8,96.8,2021-04-01
68,102.0,100.8,3.3,102.8,40889.5,576.199,14.2,14.3,112.7,98.8,2021-05-01
68,102.0,100.8,3.3,102.8,42715.1,576.199,14.2,14.3,112.8,104.7,2021-06-01
68,102.0,100.8,3.3,102.8,42302.5,576.199,14.2,14.3,114.4,96.0,2021-07-01
68,102.0,100.8,3.3,102.8,39513.0,576.199,14.2,14.3,112.4,102.2,2021-08-01
68,102.0,100.8,3.3,102.8,40389.9,576.199,14.2,14.3,113.1,105.9,2021-09-01
68,102.0,100.8,3.3,102.8,41022.9,576.199,14.2,14.3,113.4,100.6,2021-10-01
68,102.0,100.8,3.3,102.8,40620.7,576.199,14.2,14.3,112.2,104.8,2021-11-01
68,102.0,100.8,3.3,102.8,55967.7,576.199,14.2,14.3,123.4,131.9,2021-12-01
69,106.2,98.9,4.6,105.1,46404.03967873744,1265.209,21.8,0.4,128.3,72.6,2017-01-01
69,106.2,98.9,4.6,105.1,49806.71867917517,1265.209,21.8,0.4,113.9,102.4,2017-02-01
69,106.2,98.9,4.6,105.1,54692.52295615929,1265.209,21.8,0.4,115.4,114.6,2017-03-01
69,106.2,98.9,4.6,105.1,55782.39353653092,1265.209,21.8,0.4,115.7,100.4,2017-04-01
69,106.2,98.9,4.6,105.1,53771.25831840558,1265.209,21.8,0.4,124.1,104.3,2017-05-01
69,106.2,98.9,4.6,105.1,58279.58929975649,1265.209,21.8,0.4,120.7,104.0,2017-06-01
69,106.2,98.9,4.6,105.1,55506.16442663812,1265.209,21.8,0.4,118.3,96.6,2017-07-01
69,106.2,98.9,4.6,105.1,54899.697865164446,1265.209,21.8,0.4,109.7,103.2,2017-08-01
69,106.2,98.9,4.6,105.1,54399.74889940097,1265.209,21.8,0.4,119.4,102.8,2017-09-01
69,106.2,98.9,4.6,105.1,55428.80389927939,1265.209,21.8,0.4,108.4,89.2,2017-10-01
69,106.2,98.9,4.6,105.1,56645.63462233579,1265.209,21.8,0.4,102.9,95.1,2017-11-01
69,106.2,98.9,4.6,105.1,79377.56906152089,1265.209,21.8,0.4,97.4,120.7,2017-12-01
69,108.7,97.9,5.2,106.4,54894.6684743943,1379.087,23.4,0.8,96.6,72.0,2018-01-01
69,108.7,97.9,5.2,106.4,61064.90324308702,1379.087,23.4,0.8,100.2,106.3,2018-02-01
69,108.7,97.9,5.2,106.4,65426.80589547595,1379.087,23.4,0.8,103.3,118.1,2018-03-01
69,108.7,97.9,5.2,106.4,66254.9316785117,1379.087,23.4,0.8,97.9,95.2,2018-04-01
69,108.7,97.9,5.2,106.4,63077.0,1379.087,23.4,0.8,98.6,105.1,2018-05-01
69,108.7,97.9,5.2,106.4,65259.54722955919,1379.087,23.4,0.8,105.9,111.7,2018-06-01
69,108.7,97.9,5.2,106.4,64699.83426531227,1379.087,23.4,0.8,105.4,96.1,2018-07-01
69,108.7,97.9,5.2,106.4,61801.457739761005,1379.087,23.4,0.8,109.0,106.7,2018-08-01
69,108.7,97.9,5.2,106.4,61958.09167871879,1379.087,23.4,0.8,117.5,110.9,2018-09-01
69,108.7,97.9,5.2,106.4,65471.209769626745,1379.087,23.4,0.8,141.3,107.3,2018-10-01
69,108.7,97.9,5.2,106.4,64385.58029577434,1379.087,23.4,0.8,143.5,96.6,2018-11-01
69,108.7,97.9,5.2,106.4,91358.71550778805,1379.087,23.4,0.8,130.6,109.8,2018-12-01
69,107.3,100.6,5.3,107.9,61234.7,1504.664,26.5,1.9,142.2,78.4,2019-01-01
69,107.3,100.6,5.3,107.9,65125.8,1504.664,26.5,1.9,135.1,101.0,2019-02-01
69,107.3,100.6,5.3,107.9,74391.4,1504.664,26.5,1.9,124.9,109.1,2019-03-01
69,107.3,100.6,5.3,107.9,72934.6,1504.664,26.5,1.9,126.6,96.5,2019-04-01
69,107.3,100.6,5.3,107.9,69859.3,1504.664,26.5,1.9,123.6,102.6,2019-05-01
69,107.3,100.6,5.3,107.9,73360.1,1504.664,26.5,1.9,117.2,105.9,2019-06-01
69,107.3,100.6,5.3,107.9,71490.7,1504.664,26.5,1.9,124.5,102.1,2019-07-01
69,107.3,100.6,5.3,107.9,69938.1,1504.664,26.5,1.9,118.7,101.8,2019-08-01
69,107.3,100.6,5.3,107.9,69785.5,1504.664,26.5,1.9,117.0,109.3,2019-09-01
69,107.3,100.6,5.3,107.9,71355.5,1504.664,26.5,1.9,109.2,100.2,2019-10-01
69,107.3,100.6,5.3,107.9,71312.9,1504.664,26.5,1.9,107.2,94.8,2019-11-01
69,107.3,100.6,5.3,107.9,101564.4,1504.664,26.5,1.9,114.9,117.7,2019-12-01
69,110.3,94.9,5.3,104.7,68738.4,1562.929,30.2,36.1,112.4,76.7,2020-01-01
69,110.3,94.9,5.3,104.7,72305.5,1562.929,30.2,36.1,114.2,102.6,2020-02-01
69,110.3,94.9,5.3,104.7,79109.6,1562.929,30.2,36.1,116.0,110.8,2020-03-01
69,110.3,94.9,5.3,104.7,73291.8,1562.929,30.2,36.1,116.3,96.8,2020-04-01
69,110.3,94.9,5.3,104.7,72877.0,1562.929,30.2,36.1,104.2,92.0,2020-05-01
69,110.3,94.9,5.3,104.7,77155.5,1562.929,30.2,36.1,102.9,104.5,2020-06-01
69,110.3,94.9,5.3,104.7,78252.8,1562.929,30.2,36.1,95.5,94.7,2020-07-01
69,110.3,94.9,5.3,104.7,72788.3,1562.929,30.2,36.1,97.6,104.0,2020-08-01
69,110.3,94.9,5.3,104.7,74472.8,1562.929,30.2,36.1,94.0,105.3,2020-09-01
69,110.3,94.9,5.3,104.7,76855.9,1562.929,30.2,36.1,94.1,100.3,2020-10-01
69,110.3,94.9,5.3,104.7,77763.8,1562.929,30.2,36.1,105.1,105.9,2020-11-01
69,110.3,94.9,5.3,104.7,120315.5,1562.929,30.2,36.1,107.1,119.9,2020-12-01
69,106.4,100.7,5.7,107.2,74317.6,1623.35,39.7,2.6,86.1,61.6,2021-01-01
69,106.4,100.7,5.7,107.2,79416.7,1623.35,39.7,2.6,91.9,109.6,2021-02-01
69,106.4,100.7,5.7,107.2,89557.7,1623.35,39.7,2.6,104.9,126.4,2021-03-01
69,106.4,100.7,5.7,107.2,87044.3,1623.35,39.7,2.6,104.8,96.8,2021-04-01
69,106.4,100.7,5.7,107.2,79870.4,1623.35,39.7,2.6,112.7,98.8,2021-05-01
69,106.4,100.7,5.7,107.2,85979.8,1623.35,39.7,2.6,112.8,104.7,2021-06-01
69,106.4,100.7,5.7,107.2,83577.3,1623.35,39.7,2.6,114.4,96.0,2021-07-01
69,106.4,100.7,5.7,107.2,78320.8,1623.35,39.7,2.6,112.4,102.2,2021-08-01
69,106.4,100.7,5.7,107.2,81050.0,1623.35,39.7,2.6,113.1,105.9,2021-09-01
69,106.4,100.7,5.7,107.2,81298.3,1623.35,39.7,2.6,113.4,100.6,2021-10-01
69,106.4,100.7,5.7,107.2,82912.3,1623.35,39.7,2.6,112.2,104.8,2021-11-01
69,106.4,100.7,5.7,107.2,128772.8,1623.35,39.7,2.6,123.4,131.9,2021-12-01
70,106.2,98.9,4.6,105.1,46404.03967873744,1265.209,21.8,23.6,128.3,72.6,2017-01-01
70,106.2,98.9,4.6,105.1,49806.71867917517,1265.209,21.8,23.6,113.9,102.4,2017-02-01
70,106.2,98.9,4.6,105.1,54692.52295615929,1265.209,21.8,23.6,115.4,114.6,2017-03-01
70,106.2,98.9,4.6,105.1,55782.39353653092,1265.209,21.8,23.6,115.7,100.4,2017-04-01
70,106.2,98.9,4.6,105.1,53771.25831840558,1265.209,21.8,23.6,124.1,104.3,2017-05-01
70,106.2,98.9,4.6,105.1,58279.58929975649,1265.209,21.8,23.6,120.7,104.0,2017-06-01
70,106.2,98.9,4.6,105.1,55506.16442663812,1265.209,21.8,23.6,118.3,96.6,2017-07-01
70,106.2,98.9,4.6,105.1,54899.697865164446,1265.209,21.8,23.6,109.7,103.2,2017-08-01
70,106.2,98.9,4.6,105.1,54399.74889940097,1265.209,21.8,23.6,119.4,102.8,2017-09-01
70,106.2,98.9,4.6,105.1,55428.80389927939,1265.209,21.8,23.6,108.4,89.2,2017-10-01
70,106.2,98.9,4.6,105.1,56645.63462233579,1265.209,21.8,23.6,102.9,95.1,2017-11-01
70,106.2,98.9,4.6,105.1,79377.56906152089,1265.209,21.8,23.6,97.4,120.7,2017-12-01
70,108.7,97.9,5.2,106.4,54894.6684743943,1379.087,23.4,27.2,96.6,72.0,2018-01-01
70,108.7,97.9,5.2,106.4,61064.90324308702,1379.087,23.4,27.2,100.2,106.3,2018-02-01
70,108.7,97.9,5.2,106.4,65426.80589547595,1379.087,23.4,27.2,103.3,118.1,2018-03-01
70,108.7,97.9,5.2,106.4,66254.9316785117,1379.087,23.4,27.2,97.9,95.2,2018-04-01
70,108.7,97.9,5.2,106.4,63077.0,1379.087,23.4,27.2,98.6,105.1,2018-05-01
70,108.7,97.9,5.2,106.4,65259.54722955919,1379.087,23.4,27.2,105.9,111.7,2018-06-01
70,108.7,97.9,5.2,106.4,64699.83426531227,1379.087,23.4,27.2,105.4,96.1,2018-07-01
70,108.7,97.9,5.2,106.4,61801.457739761005,1379.087,23.4,27.2,109.0,106.7,2018-08-01
70,108.7,97.9,5.2,106.4,61958.09167871879,1379.087,23.4,27.2,117.5,110.9,2018-09-01
70,108.7,97.9,5.2,106.4,65471.209769626745,1379.087,23.4,27.2,141.3,107.3,2018-10-01
70,108.7,97.9,5.2,106.4,64385.58029577434,1379.087,23.4,27.2,143.5,96.6,2018-11-01
70,108.7,97.9,5.2,106.4,91358.71550778805,1379.087,23.4,27.2,130.6,109.8,2018-12-01
70,107.3,100.6,5.3,107.9,61234.7,1504.664,26.5,25.8,142.2,78.4,2019-01-01
70,107.3,100.6,5.3,107.9,65125.8,1504.664,26.5,25.8,135.1,101.0,2019-02-01
70,107.3,100.6,5.3,107.9,74391.4,1504.664,26.5,25.8,124.9,109.1,2019-03-01
70,107.3,100.6,5.3,107.9,72934.6,1504.664,26.5,25.8,126.6,96.5,2019-04-01
70,107.3,100.6,5.3,107.9,69859.3,1504.664,26.5,25.8,123.6,102.6,2019-05-01
70,107.3,100.6,5.3,107.9,73360.1,1504.664,26.5,25.8,117.2,105.9,2019-06-01
70,107.3,100.6,5.3,107.9,71490.7,1504.664,26.5,25.8,124.5,102.1,2019-07-01
70,107.3,100.6,5.3,107.9,69938.1,1504.664,26.5,25.8,118.7,101.8,2019-08-01
70,107.3,100.6,5.3,107.9,69785.5,1504.664,26.5,25.8,117.0,109.3,2019-09-01
70,107.3,100.6,5.3,107.9,71355.5,1504.664,26.5,25.8,109.2,100.2,2019-10-01
70,107.3,100.6,5.3,107.9,71312.9,1504.664,26.5,25.8,107.2,94.8,2019-11-01
70,107.3,100.6,5.3,107.9,101564.4,1504.664,26.5,25.8,114.9,117.7,2019-12-01
70,110.3,94.9,5.3,104.7,68738.4,1562.929,30.2,36.2,112.4,76.7,2020-01-01
70,110.3,94.9,5.3,104.7,72305.5,1562.929,30.2,36.2,114.2,102.6,2020-02-01
70,110.3,94.9,5.3,104.7,79109.6,1562.929,30.2,36.2,116.0,110.8,2020-03-01
70,110.3,94.9,5.3,104.7,73291.8,1562.929,30.2,36.2,116.3,96.8,2020-04-01
